VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE14.x, ATTRIBUTE14.y, ATTRIBUTE14.z, ATTRIBUTE14.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w, ATTRIBUTE15.x, ATTRIBUTE15.y, ATTRIBUTE15.z, ATTRIBUTE15.w
349, 16037, -5.36475, -45.07145, -1.08109, -0.00787,  0.35433, -0.93701,  1.00, -0.00787,  0.81102, -0.58268, -1.00,  0.94517,  0.1206,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
350, 16035, -4.69006, -44.98859, -1.10613, -0.22047,  0.44094, -0.87402,  1.00, -0.00787,  0.81102, -0.58268, -1.00,  0.95062,  0.1206,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
351, 16038, -5.27775, -44.61657, -0.5877,  0.05512,  0.93701, -0.33858,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.94563,  0.1049,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
352, 16037, -5.36475, -45.07145, -1.08109, -0.00787,  0.35433, -0.93701,  1.00, -0.00787,  0.81102, -0.58268, -1.00,  0.94517,  0.1206,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
353, 16036, -4.68026, -44.60353, -0.6639, -0.1811,  0.92126, -0.35433,  1.00, -0.00787,  0.81102, -0.58268, -1.00,  0.95049,  0.10552,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
354, 16039, -5.89391, -44.51486, -0.54022,  0.16535,  0.85039, -0.50394,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.9361,  0.10451,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
355, 16037, -5.36475, -45.07145, -1.08109, -0.00787,  0.35433, -0.93701,  1.00, -0.00787,  0.81102, -0.58268, -1.00,  0.94517,  0.1206,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
356, 16038, -5.27775, -44.61657, -0.5877,  0.05512,  0.93701, -0.33858,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.94563,  0.1049,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
357, 16040, -6.0489, -45.07913, -1.09952,  0.10236,  0.33858, -0.93701,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.93616,  0.1206,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
358, 16037, -5.36475, -45.07145, -1.08109, -0.00787,  0.35433, -0.93701,  1.00, -0.00787,  0.81102, -0.58268, -1.00,  0.94517,  0.1206,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
359, 16039, -5.89391, -44.51486, -0.54022,  0.16535,  0.85039, -0.50394,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.9361,  0.10451,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
360, 16039, -5.89391, -44.51486, -0.54022,  0.16535,  0.85039, -0.50394,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.9361,  0.10451,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
361, 16041, -6.62686, -44.93735, -1.16306,  0.22047,  0.3937, -0.88976,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.93131,  0.1206,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
362, 16040, -6.0489, -45.07913, -1.09952,  0.10236,  0.33858, -0.93701,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.93616,  0.1206,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
363, 16042, -6.40589, -44.38718, -0.52936,  0.29921,  0.81102, -0.49606,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.9318,  0.10511,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
364, 16041, -6.62686, -44.93735, -1.16306,  0.22047,  0.3937, -0.88976,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.93131,  0.1206,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
365, 16039, -5.89391, -44.51486, -0.54022,  0.16535,  0.85039, -0.50394,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.9361,  0.10451,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
366, 16043, -6.89221, -44.16497, -0.53295,  0.3937,  0.73228, -0.55906,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.92748,  0.10551,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
367, 16041, -6.62686, -44.93735, -1.16306,  0.22047,  0.3937, -0.88976,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.93131,  0.1206,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
368, 16042, -6.40589, -44.38718, -0.52936,  0.29921,  0.81102, -0.49606,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.9318,  0.10511,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
369, 16044, -7.17998, -44.72152, -1.25506,  0.32283,  0.31496, -0.88976,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.92648,  0.1206,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
370, 16041, -6.62686, -44.93735, -1.16306,  0.22047,  0.3937, -0.88976,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.93131,  0.1206,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
371, 16043, -6.89221, -44.16497, -0.53295,  0.3937,  0.73228, -0.55906,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.92748,  0.10551,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
372, 16043, -6.89221, -44.16497, -0.53295,  0.3937,  0.73228, -0.55906,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.92748,  0.10551,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
373, 16045, -7.19866, -43.98952, -0.53568,  0.45669,  0.68504, -0.56693,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.90601,  0.10589,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
374, 16044, -7.17998, -44.72152, -1.25506,  0.32283,  0.31496, -0.88976,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.92648,  0.1206,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
375, 16044, -7.17998, -44.72152, -1.25506,  0.32283,  0.31496, -0.88976,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.92648,  0.1206,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
376, 16045, -7.19866, -43.98952, -0.53568,  0.45669,  0.68504, -0.56693,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.90601,  0.10589,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
377, 16046, -7.61515, -44.47335, -1.36404,  0.38583,  0.25197, -0.88976,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.90614,  0.1206,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
378, 16047, -7.48994, -43.78819, -0.54022,  0.62992,  0.48819, -0.6063,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.8986,  0.10618,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
379, 16046, -7.61515, -44.47335, -1.36404,  0.38583,  0.25197, -0.88976,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.90614,  0.1206,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
380, 16045, -7.19866, -43.98952, -0.53568,  0.45669,  0.68504, -0.56693,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.90601,  0.10589,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
381, 16048, -8.02992, -44.19786, -1.48522,  0.09449,  0.54331, -0.83465,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.89784,  0.12051,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
382, 16046, -7.61515, -44.47335, -1.36404,  0.38583,  0.25197, -0.88976,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.90614,  0.1206,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
383, 16047, -7.48994, -43.78819, -0.54022,  0.62992,  0.48819, -0.6063,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.8986,  0.10618,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
384, 16047, -7.48994, -43.78819, -0.54022,  0.62992,  0.48819, -0.6063,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.8986,  0.10618,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
385, 16049, -8.62048, -43.5419, -0.84686, -0.00787,  0.25984, -0.9685,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.88122,  0.10394,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
386, 16048, -8.02992, -44.19786, -1.48522,  0.09449,  0.54331, -0.83465,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.89784,  0.12051,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
387, 16049, -8.62048, -43.5419, -0.84686, -0.00787,  0.25984, -0.9685,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.88122,  0.10394,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
388, 16050, -9.1132, -43.97548, -0.83658, -0.29134,  0.37795, -0.88189,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.88175,  0.12119,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
389, 16048, -8.02992, -44.19786, -1.48522,  0.09449,  0.54331, -0.83465,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.89784,  0.12051,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
390, 16048, -8.02992, -44.19786, -1.48522,  0.09449,  0.54331, -0.83465,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.89784,  0.12051,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
391, 16050, -9.1132, -43.97548, -0.83658, -0.29134,  0.37795, -0.88189,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.88175,  0.12119,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
392, 16051, -8.4447, -44.51254, -1.57016, -0.11024,  0.14173, -0.98425,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.89684,  0.12935,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
393, 16052, -9.67195, -44.37285, -0.82276, -0.3622, -0.00787, -0.93701,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.88122,  0.13701,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
394, 16051, -8.4447, -44.51254, -1.57016, -0.11024,  0.14173, -0.98425,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.89684,  0.12935,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
395, 16050, -9.1132, -43.97548, -0.83658, -0.29134,  0.37795, -0.88189,  1.00, -0.00787,  0.81102, -0.58268,  1.00,  0.88175,  0.12119,  0.92699,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
396, 16053,  0.00, -71.62594,  0.64279,  0.00, -0.97638,  0.2126,  1.00,  0.00, -1.00,  0.00,  1.00,  0.20801,  0.16292,  0.92997,  0.91188,  0.99608,  1.00,  1.00,  0.49804, 1, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
397, 16054,  0.44087, -71.62594,  0.45422,  0.1811, -0.96063,  0.20472,  1.00,  0.00, -1.00,  0.00,  1.00,  0.20801,  0.15265,  0.92883,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
398, 16055,  0.00, -71.62594, -4.38582E-15,  0.00, -1.00,  0.00,  1.00,  0.00, -1.00,  0.00,  1.00,  0.19035,  0.13868,  0.92948,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
399, 16054,  0.44087, -71.62594,  0.45422,  0.1811, -0.96063,  0.20472,  1.00,  0.00, -1.00,  0.00,  1.00,  0.20801,  0.15265,  0.92883,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
400, 16056,  0.62944, -71.62594, -4.38582E-15,  0.31496, -0.94488,  0.00,  1.00,  0.00, -1.00,  0.00,  1.00,  0.20801,  0.13868,  0.92836,  0.91189,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
401, 16055,  0.00, -71.62594, -4.38582E-15,  0.00, -1.00,  0.00,  1.00,  0.00, -1.00,  0.00,  1.00,  0.19035,  0.13868,  0.92948,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
402, 16057,  0.00, -71.62594, -4.38582E-15,  0.00, -1.00,  0.00,  1.00,  0.00, -1.00,  0.00,  1.00,  0.19035,  0.13718,  0.92948,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
403, 16058,  0.62944, -71.62594, -4.38582E-15,  0.31496, -0.94488,  0.00,  1.00,  0.00, -1.00,  0.00,  1.00,  0.20801,  0.13718,  0.92836,  0.91189,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
404, 16059,  0.44087, -71.62594, -0.45422,  0.1811, -0.96063, -0.20472,  1.00,  0.00, -1.00,  0.00,  1.00,  0.20801,  0.12038,  0.92883,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
405, 16057,  0.00, -71.62594, -4.38582E-15,  0.00, -1.00,  0.00,  1.00,  0.00, -1.00,  0.00,  1.00,  0.19035,  0.13718,  0.92948,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
406, 16059,  0.44087, -71.62594, -0.45422,  0.1811, -0.96063, -0.20472,  1.00,  0.00, -1.00,  0.00,  1.00,  0.20801,  0.12038,  0.92883,  0.91188,  1.00,  1.00,  1.00,  0.49804, 1, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
407, 16060,  0.00, -71.62594, -0.64279,  0.00, -0.97638, -0.2126,  1.00,  0.00, -1.00,  0.00,  1.00,  0.20801,  0.11011,  0.92997,  0.91188,  0.99608,  1.00,  1.00,  0.49804, 1, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
408, 16061,  0.00, -35.99935,  2.10114,  0.00, -0.07087,  1.00,  1.00,  0.24409, -0.26772,  0.92913, -1.00,  0.31323,  0.01547,  0.46439,  0.51619,  0.99608,  1.00,  1.00,  0.49804, 5, 4, 3, 6, 0, 0, 0, 0,  0.36863,  0.33333,  0.2902,  0.00784,  0.00,  0.00,  0.00,  0.00
409, 16062,  0.00, -33.41204,  2.90111,  0.00,  0.05512,  1.00,  1.00,  0.24409, -0.26772,  0.92913, -1.00,  0.29715,  0.01596,  0.4376,  0.59812,  0.99608,  1.00,  1.00,  0.49804, 4, 5, 3, 6, 0, 0, 0, 0,  0.43922,  0.35294,  0.17647,  0.03137,  0.00,  0.00,  0.00,  0.00
410, 16063,  1.65735, -38.23481,  1.06216,  0.34646,  0.03937,  0.93701,  1.00,  0.24409, -0.26772,  0.92913, -1.00,  0.31366,  0.04848,  0.37905,  0.49854,  1.00,  1.00,  1.00,  0.49804, 3, 5, 4, 0, 0, 0, 0, 0,  0.43529,  0.32549,  0.23922,  0.00,  0.00,  0.00,  0.00,  0.00
411, 16064,  4.75678, -35.53994,  0.80235,  0.19685,  0.05512,  0.97638,  1.00,  0.24409, -0.26772,  0.92913, -1.00,  0.29607,  0.04848,  0.30125,  0.63629,  1.00,  1.00,  1.00,  0.49804, 5, 4, 3, 6, 0, 0, 0, 0,  0.37255,  0.35294,  0.26275,  0.01176,  0.00,  0.00,  0.00,  0.00
412, 16063,  1.65735, -38.23481,  1.06216,  0.34646,  0.03937,  0.93701,  1.00,  0.24409, -0.26772,  0.92913, -1.00,  0.31366,  0.04848,  0.37905,  0.49854,  1.00,  1.00,  1.00,  0.49804, 3, 5, 4, 0, 0, 0, 0, 0,  0.43529,  0.32549,  0.23922,  0.00,  0.00,  0.00,  0.00,  0.00
413, 16062,  0.00, -33.41204,  2.90111,  0.00,  0.05512,  1.00,  1.00,  0.24409, -0.26772,  0.92913, -1.00,  0.29715,  0.01596,  0.4376,  0.59812,  0.99608,  1.00,  1.00,  0.49804, 4, 5, 3, 6, 0, 0, 0, 0,  0.43922,  0.35294,  0.17647,  0.03137,  0.00,  0.00,  0.00,  0.00
414, 16065,  0.00, -43.59713,  2.41027,  0.00, -0.40945,  0.91339,  1.00,  0.22835, -0.40157,  0.88976,  1.00,  0.37667,  0.01934,  0.09453,  0.4884,  0.99608,  1.00,  1.00,  0.49804, 0, 3, 0, 0, 0, 0, 0, 0,  0.91373,  0.08627,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
415, 16066,  1.2675, -45.41304,  1.26691, -0.13386,  0.40157,  0.90551,  1.00,  0.22835, -0.40157,  0.88976, -1.00,  0.44379,  0.04872,  0.01635,  0.65174,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
416, 16067,  0.00, -44.52187,  2.02137,  0.00,  1.00,  0.00787,  1.00,  0.26772, -0.37008,  0.88976, -1.00,  0.44379,  0.01949,  0.04424,  0.521,  0.99608,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
417, 16068,  2.35687, -44.32371,  1.54699, -0.37008, -0.24409,  0.89764,  1.00,  0.19685, -0.4252,  0.88189, -1.00,  0.42234,  0.04844,  0.09576,  0.69459,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
418, 16066,  1.2675, -45.41304,  1.26691, -0.13386,  0.40157,  0.90551,  1.00,  0.22835, -0.40157,  0.88976, -1.00,  0.44379,  0.04872,  0.01635,  0.65174,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
419, 16065,  0.00, -43.59713,  2.41027,  0.00, -0.40945,  0.91339,  1.00,  0.22835, -0.40157,  0.88976,  1.00,  0.37667,  0.01934,  0.09453,  0.4884,  0.99608,  1.00,  1.00,  0.49804, 0, 3, 0, 0, 0, 0, 0, 0,  0.91373,  0.08627,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
420, 16069,  0.00, -46.31227,  3.30838,  0.00,  0.49606,  0.87402,  1.00,  0.6063,  0.3937,  0.69291, -1.00,  0.4804,  0.0162,  0.92997,  0.91188,  0.99608,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
421, 16070,  0.00, -44.50781,  2.2869,  0.00,  0.59843,  0.80315,  1.00,  0.6063,  0.3937,  0.69291, -1.00,  0.44422,  0.04772,  0.92997,  0.91188,  0.99608,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
422, 16071,  1.58256, -46.31227,  1.9091,  0.61417,  0.3937,  0.67717,  1.00,  0.6063,  0.3937,  0.69291,  1.00,  0.4804,  0.03816,  0.92875,  0.91188,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
423, 16072,  2.5728, -46.31227,  0.99377,  0.66142,  0.59843,  0.46457,  1.00,  0.6063,  0.3937,  0.69291,  1.00,  0.4804,  0.04831,  0.92795,  0.91189,  1.00,  1.00,  1.00,  0.49804, 0, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
